id,price,date,sqft_lot,bedrooms,level
2804600010,950000.0,2015-03-31,4418,4,high_level
1338800430,950000.0,2014-07-28,3503,3,high_level
1337800284,950000.0,2014-08-27,2975,3,high_level
6819100310,950000.0,2015-04-14,4800,4,high_level
2771600550,950000.0,2014-11-12,4200,4,high_level
7135520610,950000.0,2014-05-29,13392,4,high_level
2332700060,950000.0,2014-08-06,10920,4,high_level
1563102435,950000.0,2014-12-10,4200,3,high_level
4473400195,950000.0,2014-07-16,3650,5,high_level
3342100569,950000.0,2014-08-13,6947,3,high_level
8562710550,950000.0,2014-05-21,6000,5,high_level
724069070,950000.0,2014-09-13,21303,4,high_level
2726059100,950000.0,2014-09-09,44431,4,high_level
3293400010,950000.0,2015-03-04,35880,5,high_level
3307700150,950000.0,2015-04-13,9830,3,high_level
521049227,950000.0,2014-12-01,9695,4,high_level
8651200040,950000.0,2014-08-14,15653,4,high_level
3024059036,950000.0,2014-05-30,92347,4,high_level
4219400465,950000.0,2015-01-12,4600,4,high_level
7203160190,950000.0,2014-10-29,8120,5,high_level
5015001452,950000.0,2015-04-14,2296,3,high_level
3693900155,950000.0,2014-09-05,5000,6,high_level
4178300130,950000.0,2015-04-13,16264,7,high_level
662350050,950000.0,2014-05-23,7452,5,high_level
7779200355,950000.0,2015-04-22,17483,3,high_level
868000905,950000.0,2014-07-08,7800,3,high_level
3025059089,950000.0,2015-05-05,8050,3,high_level
293070310,949990.0,2015-02-13,7314,4,high_level
7129303045,949950.0,2015-04-17,1989,5,high_level
6790830060,949950.0,2014-09-15,8258,4,high_level
824059140,949880.0,2014-05-27,10687,4,high_level
293800680,949000.0,2015-04-15,85643,4,high_level
3885804305,949000.0,2014-09-11,7834,4,high_level
2225059118,949000.0,2014-12-02,42253,4,high_level
3299610260,948000.0,2015-04-21,9824,3,high_level
1923000370,947500.0,2014-05-12,12329,4,high_level
7631200085,947500.0,2014-05-12,27144,3,high_level
2600140120,946000.0,2014-08-12,9058,4,high_level
7856601110,945800.0,2015-03-25,9100,4,high_level
98000740,945000.0,2015-04-01,14925,5,high_level
148000375,945000.0,2014-06-19,7089,2,high_level
1424200035,945000.0,2014-05-23,13367,4,high_level
7779200105,945000.0,2014-07-18,9000,4,high_level
8825900410,945000.0,2015-02-18,4680,4,high_level
824059293,943500.0,2014-10-28,10890,3,high_level
2937300040,942990.0,2014-12-15,6218,4,high_level
9323600060,942500.0,2014-07-15,9612,5,high_level
7852160250,942500.0,2014-10-24,14408,4,high_level
1454100650,942000.0,2014-08-04,37200,4,high_level
226039316,941500.0,2014-06-03,9680,5,high_level
9550204590,941000.0,2014-06-24,3825,4,high_level
9542100085,940000.0,2014-10-28,18673,4,high_level
191100045,940000.0,2014-07-03,9525,4,high_level
5196420290,940000.0,2015-03-17,9231,4,high_level
9201000030,940000.0,2015-03-13,24897,4,high_level
3262300940,940000.0,2015-02-10,8119,3,high_level
4232902595,940000.0,2014-11-14,3600,3,high_level
9287802380,940000.0,2014-05-22,4000,4,high_level
4232903295,940000.0,2015-04-16,4800,3,high_level
7701950060,940000.0,2014-07-29,39960,4,high_level
5315100806,940000.0,2014-09-15,11740,4,high_level
5318101695,940000.0,2015-04-09,3600,4,high_level
7855800730,940000.0,2015-02-10,9238,4,high_level
1338600175,940000.0,2014-05-07,5940,4,high_level
925059137,939000.0,2014-06-02,12880,4,high_level
2937300560,939000.0,2014-12-12,6049,4,high_level
8651600110,939000.0,2015-04-21,9684,4,high_level
7935000595,939000.0,2014-10-08,9248,3,high_level
5451210100,938000.0,2015-04-23,9886,4,high_level
4139430310,938000.0,2015-04-19,10940,3,high_level
8824900020,937750.0,2015-03-27,3560,4,high_level
225079036,937500.0,2015-01-07,871200,4,high_level
7852160070,937500.0,2015-01-05,14599,5,high_level
3585900090,937500.0,2015-04-15,21100,4,high_level
2210500019,937500.0,2015-03-24,8500,3,high_level
1794500383,937000.0,2014-06-26,2691,3,high_level
6352600650,936000.0,2015-04-02,8897,4,high_level
2998300146,936000.0,2014-06-17,12420,3,high_level
424069271,936000.0,2014-10-24,21802,7,high_level
1693600080,935100.0,2014-10-30,8049,4,high_level
7785350010,935000.0,2015-04-02,15151,3,high_level
4045500625,935000.0,2014-08-22,38509,3,high_level
5101402618,935000.0,2014-08-20,7105,4,high_level
5416300240,935000.0,2015-02-02,84267,4,high_level
2225059240,935000.0,2014-10-28,35283,5,high_level
8089510170,935000.0,2014-10-27,9701,5,high_level
1732800199,935000.0,2015-05-11,977,2,high_level
6851700381,935000.0,2015-04-14,4500,4,high_level
4139430910,935000.0,2014-10-21,15488,4,high_level
809003105,935000.0,2015-04-08,2000,3,high_level
7974200457,935000.0,2015-01-22,5001,5,high_level
4395600060,935000.0,2014-06-30,2067,2,high_level
7228501745,935000.0,2015-02-19,7489,4,high_level
3303980650,935000.0,2014-08-27,11200,4,high_level
1250201680,934550.0,2015-05-07,5900,4,high_level
8823901445,934000.0,2015-03-13,4480,9,high_level
5556300102,933399.0,2014-07-14,10360,3,high_level
6848200475,933000.0,2014-11-26,3300,3,high_level
2937300060,932990.0,2014-12-01,6389,4,high_level
4139450760,932808.0,2014-12-15,6705,5,high_level
5363200200,932800.0,2015-04-02,7095,5,high_level
9541600490,931088.0,2015-05-05,17400,4,high_level
809001970,931000.0,2014-12-31,6600,3,high_level
3528000510,930800.0,2014-09-05,96574,5,high_level
9274203036,930000.0,2014-09-15,4446,3,high_level
5700003705,930000.0,2014-06-19,9385,5,high_level
3585900785,930000.0,2014-05-14,20553,3,high_level
8818400450,930000.0,2014-05-08,4080,3,high_level
4083300620,930000.0,2015-02-27,4240,3,high_level
3025049028,930000.0,2014-12-16,4500,2,high_level
7871500070,930000.0,2014-06-03,4000,4,high_level
1331900020,930000.0,2014-09-25,35273,3,high_level
6132600655,930000.0,2014-10-16,5000,3,high_level
2869200110,930000.0,2014-06-21,6830,3,high_level
2025770560,930000.0,2014-11-03,24663,4,high_level
1526069135,930000.0,2014-12-11,84942,4,high_level
627300105,930000.0,2014-07-29,10400,4,high_level
8682281960,930000.0,2014-06-03,11214,2,high_level
5608000590,929950.0,2014-07-14,10829,3,high_level
1025069192,929000.0,2014-11-05,57499,4,high_level
2895730540,929000.0,2014-12-10,7100,5,high_level
2937300430,928990.0,2014-09-29,6054,4,high_level
2024059130,928950.0,2015-01-09,6000,4,high_level
1653500070,927000.0,2014-05-12,12090,4,high_level
3760500475,926500.0,2014-11-06,17802,4,high_level
4232900940,926300.0,2014-05-22,4800,3,high_level
7785000130,926250.0,2015-03-30,17717,4,high_level
8001470560,925900.0,2014-11-17,7828,4,high_level
2597531020,925850.0,2014-11-04,14923,6,high_level
1315300070,925500.0,2015-03-19,5200,3,high_level
2883200760,925000.0,2015-02-09,7419,3,high_level
7796100080,925000.0,2014-05-20,41984,4,high_level
1224069074,925000.0,2014-08-06,101930,4,high_level
2754700035,925000.0,2014-11-25,4216,5,high_level
8825900020,925000.0,2014-08-11,4200,5,high_level
3459600330,925000.0,2015-02-09,10300,3,high_level
9551201155,925000.0,2014-07-28,4500,3,high_level
1525059020,925000.0,2015-04-10,48351,4,high_level
7851990120,925000.0,2014-07-01,12637,5,high_level
7856610160,925000.0,2014-08-12,11400,4,high_level
3250500103,925000.0,2015-04-08,10796,3,high_level
6190000035,925000.0,2014-07-15,9457,5,high_level
2895730070,925000.0,2014-06-20,8014,4,high_level
8927600100,925000.0,2014-05-28,7000,3,high_level
7588700080,925000.0,2015-04-21,4501,4,high_level
5458800125,925000.0,2014-05-14,7350,4,high_level
7018000560,925000.0,2015-04-20,13058,4,high_level
6117500430,925000.0,2014-08-19,13495,5,high_level
8925100440,925000.0,2015-03-23,6375,4,high_level
8089510150,925000.0,2014-12-02,18168,4,high_level
1454600266,925000.0,2014-10-27,9492,4,high_level
2225069036,925000.0,2014-08-15,60086,4,high_level
9294300615,925000.0,2014-09-18,11793,4,high_level
1860600840,925000.0,2014-08-15,3600,3,high_level
9562200090,925000.0,2014-06-24,35261,4,high_level
2425059174,925000.0,2015-03-17,10034,4,high_level
1224049080,925000.0,2014-06-20,10437,4,high_level
325049234,925000.0,2014-09-09,11422,4,high_level
3224510300,925000.0,2015-01-26,10558,3,high_level
2024059110,925000.0,2015-04-20,20900,3,high_level
2856100515,925000.0,2014-08-05,5100,4,high_level
5350200870,925000.0,2015-03-26,3400,4,high_level
809001400,925000.0,2014-09-22,3200,3,high_level
1525069095,925000.0,2014-06-19,209088,4,high_level
1089000190,925000.0,2015-04-12,13894,4,high_level
1370801800,924000.0,2014-05-19,5000,3,high_level
1853080130,924000.0,2014-11-05,8001,5,high_level
2937300440,923990.0,2014-09-08,6055,4,high_level
293070270,922755.0,2014-11-04,4951,4,high_level
2818100255,922000.0,2014-10-29,14126,4,high_level
1025039326,921800.0,2014-08-28,7024,4,high_level
7409700215,921500.0,2015-03-13,5000,3,high_level
1526069017,921500.0,2014-12-03,315374,4,high_level
5078400210,921000.0,2014-06-16,9496,4,high_level
644200090,921000.0,2014-07-15,11200,3,high_level
9829200495,921000.0,2015-03-25,5362,4,high_level
9274200365,920000.0,2014-06-06,5750,4,high_level
7202360430,920000.0,2014-07-01,10666,4,high_level
7504010560,920000.0,2014-05-09,11025,4,high_level
2158900290,920000.0,2015-04-16,3600,4,high_level
7855600730,920000.0,2014-09-08,9085,4,high_level
3525069037,920000.0,2014-11-20,223027,3,high_level
823000174,920000.0,2014-07-28,5353,3,high_level
2902200874,920000.0,2015-04-10,4400,5,high_level
5608000860,920000.0,2014-09-26,10045,4,high_level
8085400410,920000.0,2015-03-31,9656,3,high_level
8965460090,920000.0,2015-04-07,12381,4,high_level
5608010050,920000.0,2014-12-29,10233,4,high_level
324059161,920000.0,2014-10-13,13579,4,high_level
3975400045,920000.0,2014-12-26,4218,6,high_level
8682282070,920000.0,2015-01-12,7694,3,high_level
925059313,920000.0,2015-03-12,7009,4,high_level
3224510290,920000.0,2014-10-16,11884,3,high_level
7579200915,920000.0,2015-04-01,5750,5,high_level
9103000455,920000.0,2015-04-24,4265,4,high_level
4206901215,920000.0,2014-06-12,4000,4,high_level
1623089165,920000.0,2015-05-06,503989,4,high_level
4217401195,920000.0,2015-03-03,6000,5,high_level
4141800030,920000.0,2014-10-14,4000,3,high_level
822069118,920000.0,2014-07-29,66211,3,high_level
3767300041,920000.0,2014-08-26,7258,4,high_level
6705600020,919990.0,2015-03-24,6352,5,high_level
1853080120,919950.0,2014-09-03,7062,5,high_level
2872100345,919204.0,2014-05-30,5000,4,high_level
8835700010,919000.0,2015-01-16,17133,4,high_level
9510860750,918000.0,2015-01-08,5150,5,high_level
1762600070,917500.0,2015-01-16,35003,4,high_level
5608000080,917000.0,2014-07-22,10891,4,high_level
7805450040,915557.0,2015-03-16,11536,5,high_level
8712100575,915000.0,2014-08-28,5589,5,high_level
1862000010,915000.0,2014-08-28,35062,4,high_level
629000410,915000.0,2015-02-17,9750,3,high_level
2524059269,915000.0,2014-06-10,14980,6,high_level
3528000260,915000.0,2014-11-11,28052,4,high_level
5078400190,915000.0,2014-10-16,8232,3,high_level
2413910120,915000.0,2014-07-02,62726,3,high_level
810000080,915000.0,2015-03-10,2750,3,high_level
9541800190,915000.0,2014-10-10,18850,5,high_level
1925069099,915000.0,2014-08-25,9808,3,high_level
1024000050,915000.0,2014-07-18,7000,3,high_level
9103000365,915000.0,2014-06-20,4000,3,high_level
5078400090,915000.0,2014-12-09,7630,5,high_level
1277000020,915000.0,2014-08-12,8532,4,high_level
2419700080,915000.0,2015-05-05,4356,4,high_level
1323059143,915000.0,2015-04-23,48352,4,high_level
2481630070,914600.0,2015-01-28,80837,4,high_level
9544700730,914500.0,2014-05-15,10856,4,high_level
2428100070,914154.0,2014-09-18,6431,3,high_level
7856570150,913888.0,2014-06-25,15512,5,high_level
4083302485,913000.0,2015-04-20,4000,3,high_level
8691310070,913000.0,2014-06-18,10576,4,high_level
4139430810,912000.0,2014-08-01,17313,3,high_level
2919201335,912000.0,2014-07-31,4095,4,high_level
3295610080,912000.0,2015-04-01,10888,4,high_level
4019300155,911100.0,2014-08-21,33826,4,high_level
3295610490,911000.0,2015-05-04,15958,4,high_level
871001980,910000.0,2014-05-06,4082,3,high_level
1937300270,910000.0,2015-03-03,3200,3,high_level
1125059071,910000.0,2014-05-22,10890,4,high_level
8725950220,910000.0,2015-02-26,1160,3,high_level
2944000240,910000.0,2015-04-22,29242,4,high_level
9290850060,910000.0,2014-10-22,32430,4,high_level
255400060,910000.0,2014-12-08,8279,5,high_level
5332200530,910000.0,2014-06-13,4000,5,high_level
1257200290,910000.0,2014-05-12,6120,3,high_level
7524950210,910000.0,2015-04-01,9798,4,high_level
7974200456,910000.0,2014-12-01,5096,5,high_level
5453700020,910000.0,2014-08-25,9865,3,high_level
3982700088,910000.0,2015-04-02,7250,3,high_level
4054500590,910000.0,2014-06-26,50479,4,high_level
2426059097,910000.0,2015-03-05,49222,4,high_level
3293400020,910000.0,2015-01-16,27699,4,high_level
3754501060,910000.0,2014-09-18,5150,2,high_level
8669400100,910000.0,2014-08-05,38912,4,high_level
5250300035,910000.0,2014-10-08,9000,4,high_level
1233100710,909950.0,2015-04-16,8972,5,high_level
8562710640,909500.0,2015-02-11,5940,4,high_level
7805450870,909000.0,2014-08-14,11648,4,high_level
8691450120,908990.0,2015-02-27,6844,4,high_level
2024059127,908950.0,2015-01-09,6200,4,high_level
1250202285,908800.0,2014-10-20,7826,3,high_level
7768800270,907687.0,2014-07-15,6786,4,high_level
4370700065,907500.0,2015-05-04,6281,3,high_level
7732410380,907500.0,2014-06-04,8642,4,high_level
9413600350,907000.0,2014-08-29,12220,3,high_level
4217400420,907000.0,2014-11-24,6000,3,high_level
5606000120,906000.0,2015-02-25,5000,4,high_level
9828702588,906000.0,2015-03-11,1800,3,high_level
2481610050,905000.0,2014-11-24,47959,4,high_level
4039701080,905000.0,2014-06-25,10200,5,high_level
5608000840,905000.0,2014-07-24,12193,4,high_level
3629920990,905000.0,2014-06-23,7661,4,high_level
3401700040,905000.0,2015-04-01,48787,3,high_level
4139460200,905000.0,2015-03-25,9557,4,high_level
2597530760,905000.0,2014-06-23,10155,5,high_level
8127700720,905000.0,2015-01-20,4268,4,high_level
1088700100,905000.0,2014-11-18,9280,3,high_level
9528104660,905000.0,2014-08-27,3000,4,high_level
3321069006,905000.0,2014-12-31,237402,3,high_level
9187200275,905000.0,2015-04-20,5000,4,high_level
1483300570,905000.0,2014-09-08,10250,4,high_level
1923000160,905000.0,2014-06-20,14486,4,high_level
2592210370,903000.0,2014-10-31,12786,3,high_level
4389200610,903000.0,2014-12-01,7800,2,high_level
4067600160,902500.0,2015-04-02,23522,3,high_level
3889100027,902000.0,2014-06-16,8507,4,high_level
7856610200,902000.0,2014-05-23,9200,4,high_level
4154303215,902000.0,2014-08-28,7200,3,high_level
3761100240,901000.0,2014-10-27,18400,4,high_level
2492200335,901000.0,2015-04-23,4080,4,high_level
629810800,900000.0,2014-06-17,8225,5,high_level
293620180,900000.0,2015-03-31,6745,4,high_level
2344300122,900000.0,2014-08-08,7215,3,high_level
825059271,900000.0,2014-09-10,12600,3,high_level
1445500100,900000.0,2015-05-11,35691,5,high_level
5450300020,900000.0,2014-06-18,13783,6,high_level
148000705,900000.0,2015-03-05,4440,4,high_level
4441300075,900000.0,2014-09-24,9577,3,high_level
7740100260,900000.0,2014-08-25,11535,3,high_level
6383500295,900000.0,2014-08-15,10214,4,high_level
9551202875,900000.0,2014-07-09,4372,4,high_level
7215720160,900000.0,2015-03-04,16603,3,high_level
8691440410,900000.0,2014-12-15,6543,4,high_level
1115300270,900000.0,2015-04-28,6105,6,high_level
6169901095,900000.0,2014-08-15,7200,4,high_level
9285800180,900000.0,2014-06-26,5000,4,high_level
865100055,900000.0,2014-06-12,44431,4,high_level
2424059170,900000.0,2015-02-19,40806,5,high_level
1024000100,900000.0,2015-04-08,7200,3,high_level
2267000160,900000.0,2014-10-20,8190,4,high_level
3521059134,900000.0,2014-05-23,217697,3,high_level
5332200375,900000.0,2014-12-03,5000,3,high_level
6345000160,900000.0,2014-08-27,37169,5,high_level
2424059139,900000.0,2015-02-06,33980,3,high_level
325059171,900000.0,2014-05-05,77972,3,high_level
6169901197,900000.0,2014-11-26,2260,3,high_level
326069026,900000.0,2015-01-21,217800,4,high_level
9828700685,900000.0,2015-05-13,8400,3,high_level
7518508625,900000.0,2015-04-16,3825,3,high_level
2926069083,900000.0,2014-05-07,226076,5,high_level
7504010570,900000.0,2014-07-08,12600,3,high_level
1959702045,900000.0,2014-11-19,5500,2,high_level
5315100737,900000.0,2014-05-28,24773,6,high_level
3131201290,900000.0,2015-03-17,3672,4,high_level
3052700921,900000.0,2015-02-11,4350,6,high_level
5418650080,900000.0,2014-08-14,11468,4,high_level
4019300195,900000.0,2015-01-24,30869,3,high_level
6669100070,900000.0,2014-05-12,38412,4,high_level
4188000490,900000.0,2014-09-22,42580,4,high_level
2769600590,900000.0,2014-10-16,7500,8,high_level
3754500010,899950.0,2014-06-16,5414,4,high_level
3885802135,899900.0,2014-06-10,3909,4,high_level
5452800495,899100.0,2015-04-22,15300,5,high_level
868002080,899000.0,2014-06-19,6000,4,high_level
3885802136,899000.0,2014-07-23,3943,4,high_level
9348700490,899000.0,2015-04-10,9349,4,high_level
9808700370,899000.0,2014-06-23,6978,3,high_level
3625059071,899000.0,2015-01-08,40946,4,high_level
4070700290,899000.0,2015-02-26,3730,3,high_level
8691330330,899000.0,2015-04-09,10295,4,high_level
7104100110,899000.0,2015-05-11,5500,4,high_level
3528000140,899000.0,2014-10-23,30649,4,high_level
4070700300,898888.0,2015-05-04,3729,3,high_level
2877101745,898500.0,2014-08-04,5000,4,high_level
3303900090,898000.0,2014-10-23,12845,3,high_level
2332700081,898000.0,2014-09-01,11060,3,high_level
2387000110,898000.0,2014-11-10,9874,2,high_level
4054520100,898000.0,2015-02-10,63991,4,high_level
4139460290,898000.0,2014-08-28,9753,3,high_level
5035300871,898000.0,2014-10-14,7658,2,high_level
7732410370,898000.0,2014-09-09,9000,5,high_level
686900010,898000.0,2014-05-28,28014,5,high_level
1330910370,897500.0,2014-10-20,217882,4,high_level
5363200100,897000.0,2014-10-20,6120,4,high_level
4054530210,896000.0,2015-02-18,46644,4,high_level
8825900855,896000.0,2014-10-14,3520,4,high_level
321100260,896000.0,2014-06-30,16100,5,high_level
7203220300,895990.0,2014-07-24,6565,4,high_level
2862500190,895950.0,2015-04-09,9255,5,high_level
2326600130,895900.0,2015-02-25,4983,4,high_level
5700001895,895000.0,2015-03-02,6200,4,high_level
2125049139,895000.0,2014-08-06,7746,3,high_level
2025069025,895000.0,2015-04-29,10273,4,high_level
292000070,895000.0,2015-04-06,14197,5,high_level
5700003280,895000.0,2015-04-19,6533,6,high_level
1239400064,895000.0,2015-03-04,8526,4,high_level
6926700225,895000.0,2014-07-02,5950,4,high_level
2021200770,895000.0,2014-09-09,3618,2,high_level
4147200140,895000.0,2014-08-21,13444,4,high_level
686800070,895000.0,2014-06-10,20875,5,high_level
1523059066,895000.0,2015-02-19,105415,3,high_level
8712100530,895000.0,2014-08-13,4178,4,high_level
8691440100,895000.0,2014-06-06,5562,4,high_level
1868900675,895000.0,2014-09-12,4000,4,high_level
7856000110,895000.0,2015-02-03,10000,3,high_level
9290850950,895000.0,2014-12-18,38985,4,high_level
3622910190,895000.0,2014-05-21,13927,5,high_level
425069136,894400.0,2015-04-10,45738,3,high_level
3121500150,894000.0,2015-04-23,22029,4,high_level
7856700060,893880.0,2015-04-13,8600,6,high_level
3585300445,892500.0,2014-08-22,56192,3,high_level
8835700330,891500.0,2014-12-11,20785,3,high_level
2301400640,891000.0,2014-07-17,5000,4,high_level
3630180380,890900.0,2014-07-25,6233,4,high_level
1853080150,890776.0,2014-08-11,8093,5,high_level
5452800800,890000.0,2014-06-13,13500,4,high_level
8691430330,890000.0,2014-08-31,7578,5,high_level
3523069008,890000.0,2015-05-05,210254,4,high_level
366000095,890000.0,2014-10-09,4652,5,high_level
7284900460,890000.0,2014-11-20,7200,4,high_level
1923069078,890000.0,2014-08-05,194278,4,high_level
3117100130,890000.0,2014-07-14,12765,3,high_level
9350900550,890000.0,2015-04-29,8393,4,high_level
1186000095,890000.0,2014-07-08,4020,4,high_level
2768200090,890000.0,2015-03-17,5000,6,high_level
8562710250,890000.0,2014-05-05,5750,4,high_level
9413600420,890000.0,2014-06-12,8640,3,high_level
809001525,890000.0,2014-06-25,4000,4,high_level
8562710520,890000.0,2014-05-05,6000,5,high_level
9828202255,890000.0,2014-09-22,4400,4,high_level
925069152,890000.0,2015-03-04,50965,2,high_level
3825310720,890000.0,2015-04-21,9158,4,high_level
924069106,890000.0,2015-03-13,11171,4,high_level
7701960250,890000.0,2014-08-11,15467,4,high_level
1853080840,889950.0,2015-02-11,7055,5,high_level
9492500160,889950.0,2014-07-23,7242,4,high_level
8827901450,889000.0,2014-10-31,4480,4,high_level
2487200940,889000.0,2014-08-14,5000,4,high_level
7202360670,889000.0,2015-04-08,9555,4,high_level
98020630,889000.0,2015-04-14,10976,4,high_level
293070120,888990.0,2014-09-18,5500,4,high_level
9290850330,888550.0,2014-07-07,38322,3,high_level
708000030,888000.0,2014-09-02,8710,3,high_level
617000030,887500.0,2014-12-23,54977,3,high_level
2254100090,887250.0,2015-04-07,7502,5,high_level
9550200155,887200.0,2015-04-07,5100,3,high_level
6649900090,887000.0,2015-04-18,22040,3,high_level
3999300080,887000.0,2014-09-04,11180,6,high_level
6788201781,886000.0,2014-06-05,3900,4,high_level
6821600300,886000.0,2015-03-18,6000,3,high_level
2725069156,885250.0,2014-07-16,49658,4,high_level
1337800855,885000.0,2015-05-12,2880,3,high_level
7625703435,885000.0,2015-01-21,6500,3,high_level
7805460760,885000.0,2015-04-27,11443,3,high_level
2581300055,885000.0,2014-11-21,16090,3,high_level
809001505,885000.0,2014-09-18,3750,3,high_level
2397101460,885000.0,2014-08-11,3600,2,high_level
2386000020,885000.0,2014-10-08,86225,4,high_level
1681400010,885000.0,2014-05-19,3560,4,high_level
7625701795,885000.0,2015-03-02,6000,4,high_level
1245000438,885000.0,2015-04-13,9157,4,high_level
9822700295,885000.0,2014-05-12,5000,4,high_level
98020480,885000.0,2014-08-28,11225,4,high_level
5457801925,885000.0,2015-04-11,3520,4,high_level
8732300430,885000.0,2014-06-20,9552,3,high_level
5451100490,884900.0,2015-01-15,10800,7,high_level
2909300640,884744.0,2014-07-23,9414,4,high_level
8691350200,884250.0,2015-04-17,12151,4,high_level
1797500985,883000.0,2014-09-02,4000,4,high_level
2725069157,883000.0,2014-06-13,54450,4,high_level
5317100325,883000.0,2015-03-03,6874,4,high_level
2481630200,883000.0,2014-06-14,41656,4,high_level
8691440440,882990.0,2014-10-03,6562,4,high_level
6666830230,882566.0,2014-06-30,5265,4,high_level
1250202990,881000.0,2014-06-11,4125,5,high_level
3179101070,880000.0,2014-06-30,4392,4,high_level
3271800185,880000.0,2014-11-21,5800,4,high_level
3701000060,880000.0,2014-12-16,9000,3,high_level
6745700190,880000.0,2015-04-07,5000,3,high_level
3592500565,880000.0,2014-10-29,6350,2,high_level
3592500985,880000.0,2015-05-04,4675,4,high_level
7555210100,880000.0,2014-11-17,7961,4,high_level
3343301343,880000.0,2014-11-20,8764,5,high_level
1824059070,880000.0,2014-10-24,10800,4,high_level
926069192,880000.0,2014-09-26,52707,4,high_level
3885802134,880000.0,2015-01-09,3436,4,high_level
3179100060,880000.0,2014-09-16,6750,4,high_level
5309100140,880000.0,2014-06-24,3841,4,high_level
1241900028,880000.0,2015-04-17,9187,5,high_level
1824059079,880000.0,2015-03-11,10800,4,high_level
9541600355,880000.0,2014-08-13,8250,4,high_level
1237500577,880000.0,2015-02-12,8618,4,high_level
7645900235,880000.0,2014-07-10,3680,6,high_level
1126059095,880000.0,2014-05-26,35169,3,high_level
6431500140,880000.0,2014-12-17,5163,3,high_level
9492500010,879950.0,2014-06-06,7215,4,high_level
9322800210,879950.0,2014-05-20,13875,4,high_level
9492500170,879950.0,2014-07-23,7203,4,high_level
7504020960,879900.0,2015-01-07,12000,4,high_level
9510920070,879000.0,2014-07-10,22111,4,high_level
2481630290,879000.0,2014-06-26,31747,4,high_level
926069140,879000.0,2014-07-21,89640,4,high_level
7015201015,879000.0,2014-10-28,5156,3,high_level
5608010980,878000.0,2014-10-07,13421,4,high_level
1853081060,878000.0,2015-04-16,7728,4,high_level
5700001920,877500.0,2015-02-19,8000,4,high_level
5482700100,876650.0,2014-05-12,12508,3,high_level
8691300260,875909.0,2015-04-13,13292,4,high_level
8086000201,875000.0,2014-12-04,6848,3,high_level
1962200475,875000.0,2014-07-25,6000,3,high_level
7701960210,875000.0,2015-04-27,16000,4,high_level
1336800160,875000.0,2014-06-05,5568,5,high_level
7834800225,875000.0,2014-08-20,4000,3,high_level
8691360200,875000.0,2014-06-04,10669,4,high_level
9136100056,875000.0,2014-05-28,4280,3,high_level
1425069071,875000.0,2015-03-23,256132,4,high_level
7203100730,875000.0,2015-02-10,6874,4,high_level
2883201055,875000.0,2014-09-10,4600,4,high_level
9201000610,875000.0,2014-06-03,12384,4,high_level
1563102685,875000.0,2015-04-22,3750,3,high_level
5078400035,875000.0,2015-04-02,8286,4,high_level
5453700060,875000.0,2015-02-24,9726,4,high_level
644000185,875000.0,2014-07-07,12686,3,high_level
324069015,875000.0,2014-07-08,108464,4,high_level
255400070,875000.0,2014-07-01,8279,5,high_level
8615800500,875000.0,2014-08-14,4536,6,high_level
1685800100,875000.0,2014-06-24,22588,4,high_level
1118500010,875000.0,2015-03-27,21455,5,high_level
510002010,875000.0,2014-06-30,3245,4,high_level
9542100165,875000.0,2014-11-07,14125,4,high_level
4458300190,875000.0,2015-04-24,10592,3,high_level
7625700935,875000.0,2014-06-05,6000,3,high_level
2331300395,875000.0,2014-05-10,6000,4,high_level
9553200125,875000.0,2015-03-31,5750,3,high_level
1644500050,875000.0,2015-03-12,11453,6,high_level
269000615,875000.0,2014-05-16,6641,3,high_level
3262300940,875000.0,2014-11-07,8119,3,high_level
7701961030,875000.0,2015-01-29,21794,4,high_level
2325069032,875000.0,2014-07-31,18741,5,high_level
1853000300,875000.0,2015-02-24,39586,3,high_level
8861000060,875000.0,2014-12-31,10732,3,high_level
9482700475,875000.0,2014-09-27,4416,4,high_level
6400700389,875000.0,2014-07-10,15152,5,high_level
8082400076,875000.0,2014-11-18,4876,4,high_level
4054560170,875000.0,2014-06-11,32109,4,high_level
1370802540,875000.0,2015-01-08,4913,2,high_level
7856610490,875000.0,2014-08-05,8564,5,high_level
6021500970,874950.0,2015-04-07,4000,2,high_level
4055700955,874150.0,2014-06-22,14406,4,high_level
3213200314,874000.0,2014-12-26,6867,4,high_level
3879901290,874000.0,2015-04-01,941,3,high_level
1924069115,873000.0,2015-02-24,54450,3,high_level
11500240,872750.0,2015-04-28,13695,3,high_level
809000525,872500.0,2014-08-26,6000,3,high_level
582000644,872500.0,2015-05-01,6000,4,high_level
7611200136,872000.0,2014-07-23,9750,4,high_level
2426059103,872000.0,2015-04-22,40284,4,high_level
7855800910,871000.0,2015-03-21,8536,4,high_level
3096000040,871000.0,2015-04-30,6150,5,high_level
7768800280,870515.0,2014-07-22,5697,4,high_level
4083300070,870300.0,2014-05-12,3150,4,high_level
524059241,870000.0,2015-03-19,11000,4,high_level
3299610240,870000.0,2015-04-29,7621,4,high_level
3225069239,870000.0,2014-07-07,36246,4,high_level
9523102750,870000.0,2014-08-12,5000,3,high_level
475001235,870000.0,2014-08-08,5000,5,high_level
3893100456,870000.0,2014-08-13,8630,3,high_level
3524039224,870000.0,2014-05-13,6773,4,high_level
745530180,870000.0,2015-03-17,10079,5,high_level
925069134,870000.0,2014-09-10,41147,4,high_level
